response_id,experiment_id,job_code,job_title,gender_condition,prompt_type,llm_trait,best_kg_match,similarity_score,kg_importance,above_threshold,top_5_scores,top_5_traits,all_scores
EXP_20260416_154815_17-2141.02_T3_neutral,EXP_20260416_154815,17-2141.02,Automotive Engineers,neutral,T3,Technical expertise,Technology Design,0.5285,0.5648312611012434,True,"[0.5285, 0.4579, 0.4391, 0.4196, 0.3837]","['Technology Design', 'Programming', 'Intellectual Curiosity', 'Innovation', 'Coordination']",
EXP_20260416_154815_17-2141.02_T3_neutral,EXP_20260416_154815,17-2141.02,Automotive Engineers,neutral,T3,Innovative thinking,Innovation,0.6793,0.9786856127886323,True,"[0.6793, 0.5583, 0.5524, 0.481, 0.3946]","['Innovation', 'Critical Thinking', 'Fluency of Ideas', 'Intellectual Curiosity', 'Initiative']",
EXP_20260416_154815_17-2141.02_T3_neutral,EXP_20260416_154815,17-2141.02,Automotive Engineers,neutral,T3,Time management and organization,Time Management,0.9209,0.5994671403197158,True,"[0.9209, 0.5986, 0.4615, 0.4172, 0.3858]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Coordination']",
EXP_20260416_154815_17-2141.02_T3_neutral,EXP_20260416_154815,17-2141.02,Automotive Engineers,neutral,T3,Leadership skills,Leadership Orientation,0.6623,0.7957371225577264,True,"[0.6623, 0.4334, 0.4047, 0.3928, 0.3867]","['Leadership Orientation', 'Learning Strategies', 'Instructing', 'Achievement Orientation', 'Coordination']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Analytical thinking,Critical Thinking,0.6124,0.6296296296296297,True,"[0.6124, 0.5068, 0.433, 0.4278, 0.4074]","['Critical Thinking', 'Fluency of Ideas', 'Mathematics', 'Mathematical Reasoning', 'Complex Problem Solving']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Attention to detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Communication skills,Instructing,0.4485,0.4285714285714286,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Creativity and problem-solving ability,Fluency of Ideas,0.49,0.46296296296296297,True,"[0.49, 0.4662, 0.4475, 0.4462, 0.402]","['Fluency of Ideas', 'Intellectual Curiosity', 'Critical Thinking', 'Achievement Orientation', 'Complex Problem Solving']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Familiarity with optoelectronic devices,Peripheral Vision,0.3325,0.0,True,"[0.3325, 0.3194, 0.2957, 0.2557, 0.255]","['Peripheral Vision', 'Technology Design', 'Glare Sensitivity', 'Equipment Selection', 'Night Vision']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Knowledge of physics and mathematics,Mathematics,0.5987,0.46296296296296297,True,"[0.5987, 0.4592, 0.4562, 0.3355, 0.313]","['Mathematics', 'Science', 'Mathematical Reasoning', 'Intellectual Curiosity', 'Learning Strategies']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Manual dexterity and hand-eye coordination,Manual Dexterity,0.8106,0.5608465608465609,True,"[0.8106, 0.6722, 0.58, 0.5393, 0.4746]","['Manual Dexterity', 'Finger Dexterity', 'Gross Body Coordination', 'Coordination', 'Peripheral Vision']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Patience and persistence when troubleshooting issues,Troubleshooting,0.53,0.5608465608465609,True,"[0.53, 0.3673, 0.343, 0.3297, 0.3189]","['Troubleshooting', 'Problem Sensitivity', 'Repairing', 'Equipment Maintenance', 'Monitoring']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Technical expertise in fiber optics and photonics systems,Technology Design,0.2644,0.3306878306878307,False,"[0.2644, 0.2292, 0.2197, 0.2148, 0.1909]","['Technology Design', 'Equipment Selection', 'Systems Evaluation', 'Peripheral Vision', 'Systems Analysis']",
EXP_20260416_154815_17-3029.08_T1_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T1,Time management skills for managing multiple projects,Time Management,0.742,0.5291005291005292,True,"[0.742, 0.4382, 0.3865, 0.3493, 0.3252]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Management of Material Resources', 'Management of Financial Resources']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Problem-solving skills,Complex Problem Solving,0.5867,0.5608465608465609,True,"[0.5867, 0.5384, 0.4294, 0.4282, 0.4178]","['Complex Problem Solving', 'Learning Strategies', 'Mathematics', 'Mathematical Reasoning', 'Programming']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Analytical thinking,Critical Thinking,0.6124,0.6296296296296297,True,"[0.6124, 0.5068, 0.433, 0.4278, 0.4074]","['Critical Thinking', 'Fluency of Ideas', 'Mathematics', 'Mathematical Reasoning', 'Complex Problem Solving']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Familiarity with optical and laser principles,Depth Perception,0.3531,0.39682539682539686,True,"[0.3531, 0.3336, 0.3233, 0.2939, 0.2634]","['Depth Perception', 'Peripheral Vision', 'Glare Sensitivity', 'Spatial Orientation', 'Night Vision']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Understanding of semiconductor technology,Technology Design,0.4825,0.3306878306878307,True,"[0.4825, 0.2329, 0.2187, 0.2055, 0.2034]","['Technology Design', 'Innovation', 'Management of Material Resources', 'Reading Comprehension', 'Systems Analysis']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Ability to work with precise instruments,Control Precision,0.4052,0.5608465608465609,True,"[0.4052, 0.3771, 0.3353, 0.3263, 0.32]","['Control Precision', 'Equipment Selection', 'Arm-Hand Steadiness', 'Adaptability', 'Sound Localization']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Technical writing and documentation skills,Writing,0.5607,0.5608465608465609,True,"[0.5607, 0.3836, 0.3523, 0.3185, 0.3164]","['Writing', 'Written Comprehension', 'Programming', 'Technology Design', 'Instructing']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Collaboration and teamwork experience,Cooperation,0.5062,0.7460317460317462,True,"[0.5062, 0.4209, 0.3731, 0.3656, 0.3604]","['Cooperation', 'Coordination', 'Time Sharing', 'Instructing', 'Leadership Orientation']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Adaptability in a fast-paced environment,Adaptability,0.5399,0.7566137566137566,True,"[0.5399, 0.4379, 0.4294, 0.4081, 0.4064]","['Adaptability', 'Dynamic Flexibility', 'Perceptual Speed', 'Manual Dexterity', 'Coordination']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Strong communication skills with engineers and scientists,Instructing,0.3815,0.4285714285714286,True,"[0.3815, 0.3704, 0.3307, 0.327, 0.3151]","['Instructing', 'Science', 'Technology Design', 'Learning Strategies', 'Fluency of Ideas']",
EXP_20260416_154815_17-3029.08_T1_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T1,Maintenance and troubleshooting expertise,Equipment Maintenance,0.6225,0.5952380952380952,True,"[0.6225, 0.5472, 0.4991, 0.494, 0.4018]","['Equipment Maintenance', 'Troubleshooting', 'Repairing', 'Operations Monitoring', 'Monitoring']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Attention to detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Analytical skills,Learning Strategies,0.4509,0.46296296296296297,True,"[0.4509, 0.4269, 0.426, 0.4197, 0.4137]","['Learning Strategies', 'Mathematics', 'Achievement Orientation', 'Fluency of Ideas', 'Critical Thinking']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Hands-on problem-solving ability,Complex Problem Solving,0.5065,0.5608465608465609,True,"[0.5065, 0.456, 0.4336, 0.4172, 0.415]","['Complex Problem Solving', 'Programming', 'Mathematics', 'Mathematical Reasoning', 'Manual Dexterity']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Familiarity with laser safety protocols,Cautiousness,0.2995,0.8871252204585538,False,"[0.2995, 0.2615, 0.2461, 0.2373, 0.2246]","['Cautiousness', 'Equipment Maintenance', 'Glare Sensitivity', 'Operations Monitoring', 'Repairing']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Knowledge of fiber optics and communication systems,Technology Design,0.2841,0.3306878306878307,False,"[0.2841, 0.2745, 0.2455, 0.2418, 0.2391]","['Technology Design', 'Systems Analysis', 'Systems Evaluation', 'Peripheral Vision', 'Equipment Selection']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Understanding of photonics principles and applications,Visual Color Discrimination,0.2129,0.5291005291005292,False,"[0.2129, 0.2123, 0.1939, 0.187, 0.1718]","['Visual Color Discrimination', 'Depth Perception', 'Technology Design', 'Peripheral Vision', 'Night Vision']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Ability to troubleshoot complex equipment issues,Equipment Maintenance,0.6437,0.5952380952380952,True,"[0.6437, 0.5671, 0.5652, 0.5093, 0.4344]","['Equipment Maintenance', 'Equipment Selection', 'Troubleshooting', 'Operations Monitoring', 'Repairing']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Collaboration and teamwork skills,Cooperation,0.5766,0.7460317460317462,True,"[0.5766, 0.5565, 0.386, 0.3822, 0.3665]","['Cooperation', 'Coordination', 'Instructing', 'Time Sharing', 'Perseverance']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Adaptability in a fast-paced laboratory environment,Adaptability,0.47,0.7566137566137566,True,"[0.47, 0.3363, 0.3232, 0.3207, 0.3195]","['Adaptability', 'Coordination', 'Dynamic Flexibility', 'Speed of Limb Movement', 'Stress Tolerance']",
EXP_20260416_154815_17-3029.08_T1_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T1,Strong communication and documentation skills,Instructing,0.4539,0.4285714285714286,True,"[0.4539, 0.4164, 0.3605, 0.3472, 0.3395]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Written Comprehension']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Strong Communication Skills,Self-Confidence,0.4074,0.6825396825396826,True,"[0.4074, 0.4056, 0.3918, 0.384, 0.3832]","['Self-Confidence', 'Speech Clarity', 'Instructing', 'Sincerity', 'Learning Strategies']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Attention to Detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Problem-Solving Abilities,Complex Problem Solving,0.5925,0.5608465608465609,True,"[0.5925, 0.4714, 0.4601, 0.4519, 0.4487]","['Complex Problem Solving', 'Mathematical Reasoning', 'Learning Strategies', 'Problem Sensitivity', 'Achievement Orientation']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Analytical Mindset,Critical Thinking,0.5257,0.6296296296296297,True,"[0.5257, 0.4581, 0.4514, 0.4199, 0.4054]","['Critical Thinking', 'Fluency of Ideas', 'Judgment and Decision Making', 'Persuasion', 'Intellectual Curiosity']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Adaptability and Flexibility,Adaptability,0.8646,0.7566137566137566,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Physical stamina for long hours on feet,Stamina,0.6482,0.1322751322751323,True,"[0.6482, 0.3725, 0.3539, 0.3071, 0.2737]","['Stamina', 'Speed of Limb Movement', 'Static Strength', 'Wrist-Finger Speed', 'Trunk Strength']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Basic understanding of electrical principles,Mathematics,0.2336,0.46296296296296297,False,"[0.2336, 0.2271, 0.2151, 0.1938, 0.1821]","['Mathematics', 'Static Strength', 'Mathematical Reasoning', 'Operation and Control', 'Spatial Orientation']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Teamwork and collaboration skills,Cooperation,0.5599,0.7460317460317462,True,"[0.5599, 0.5375, 0.3839, 0.3763, 0.3741]","['Cooperation', 'Coordination', 'Perseverance', 'Leadership Orientation', 'Instructing']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Time management and organization,Time Management,0.9209,0.5291005291005292,True,"[0.9209, 0.5986, 0.4615, 0.4172, 0.3858]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Coordination']",
EXP_20260416_154815_17-3029.08_T2_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T2,Continuous learning and professional development,Learning Strategies,0.4246,0.46296296296296297,True,"[0.4246, 0.3555, 0.3423, 0.32, 0.3083]","['Learning Strategies', 'Perseverance', 'Instructing', 'Critical Thinking', 'Programming']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,Dedication to continuous learning and staying updated on the latest technologies,Learning Strategies,0.4495,0.46296296296296297,True,"[0.4495, 0.413, 0.358, 0.3288, 0.3212]","['Learning Strategies', 'Perseverance', 'Memorization', 'Active Learning', 'Innovation']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,Strong communication skills for effective collaboration with cross-functional teams,Cooperation,0.4543,0.7460317460317462,True,"[0.4543, 0.4243, 0.3291, 0.3207, 0.2596]","['Cooperation', 'Coordination', 'Instructing', 'Multilimb Coordination', 'Learning Strategies']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,Attention to detail and ability to troubleshoot complex issues,Attention to Detail,0.6137,1.0,True,"[0.6137, 0.4994, 0.4214, 0.4143, 0.3881]","['Attention to Detail', 'Troubleshooting', 'Selective Attention', 'Repairing', 'Instructing']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,"Physical stamina to work in a laboratory setting, often for long hours",Stamina,0.6685,0.1322751322751323,True,"[0.6685, 0.3419, 0.3314, 0.291, 0.2724]","['Stamina', 'Stress Tolerance', 'Static Strength', 'Dynamic Strength', 'Time Management']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,"Technical expertise in optics, lasers, and photonics principles",Technology Design,0.324,0.3306878306878307,True,"[0.324, 0.2844, 0.2777, 0.2655, 0.2485]","['Technology Design', 'Peripheral Vision', 'Learning Strategies', 'Depth Perception', 'Equipment Selection']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,Adaptability to new equipment and technology as they become available,Adaptability,0.6744,0.7566137566137566,True,"[0.6744, 0.6066, 0.5182, 0.5038, 0.4223]","['Adaptability', 'Equipment Selection', 'Equipment Maintenance', 'Technology Design', 'Innovation']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,Problem-solving skills to overcome technical challenges and optimize processes,Complex Problem Solving,0.4831,0.5608465608465609,True,"[0.4831, 0.4205, 0.3957, 0.3593, 0.3568]","['Complex Problem Solving', 'Learning Strategies', 'Programming', 'Problem Sensitivity', 'Technology Design']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,Ability to work independently with minimal supervision but also contribute to team efforts,Cooperation,0.4316,0.7460317460317462,True,"[0.4316, 0.4002, 0.3959, 0.3765, 0.3702]","['Cooperation', 'Coordination', 'Instructing', 'Leadership Orientation', 'Management of Personnel Resources']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,Analytical thinking to interpret data and make informed decisions,Judgment and Decision Making,0.4783,0.5291005291005292,True,"[0.4783, 0.415, 0.3633, 0.3587, 0.3381]","['Judgment and Decision Making', 'Critical Thinking', 'Fluency of Ideas', 'Mathematical Reasoning', 'Deductive Reasoning']",
EXP_20260416_154815_17-3029.08_T2_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T2,"Professional certification or degree in a related field, such as optics, physics, or engineering",Science,0.3232,0.39682539682539686,True,"[0.3232, 0.3115, 0.2741, 0.2601, 0.2349]","['Science', 'Technology Design', 'Equipment Selection', 'Mathematics', 'Peripheral Vision']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Analytical skills to troubleshoot and resolve complex problems,Complex Problem Solving,0.6262,0.5608465608465609,True,"[0.6262, 0.3908, 0.3904, 0.3867, 0.3521]","['Complex Problem Solving', 'Learning Strategies', 'Critical Thinking', 'Troubleshooting', 'Coordination']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Attention to detail for precise measurements and setup adjustments,Control Precision,0.4749,0.5608465608465609,True,"[0.4749, 0.4251, 0.3583, 0.2879, 0.2838]","['Control Precision', 'Attention to Detail', 'Equipment Selection', 'Problem Sensitivity', 'Monitoring']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,"Basic understanding of physics, optics, and materials science principles",Science,0.2902,0.39682539682539686,False,"[0.2902, 0.2683, 0.2652, 0.25, 0.2489]","['Science', 'Technology Design', 'Mathematics', 'Management of Material Resources', 'Depth Perception']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Communication skills to effectively collaborate with engineers and scientists,Cooperation,0.3779,0.7460317460317462,True,"[0.3779, 0.3763, 0.3699, 0.3511, 0.335]","['Cooperation', 'Science', 'Instructing', 'Coordination', 'Technology Design']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Hands-on experience with precision instruments and equipment,Control Precision,0.5486,0.5608465608465609,True,"[0.5486, 0.4817, 0.3657, 0.2996, 0.2974]","['Control Precision', 'Equipment Selection', 'Equipment Maintenance', 'Sound Localization', 'Technology Design']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Knowledge of safety protocols and procedures in a laboratory or industrial setting,Operations Monitoring,0.3849,0.6296296296296297,True,"[0.3849, 0.3422, 0.3294, 0.3046, 0.2755]","['Operations Monitoring', 'Equipment Maintenance', 'Cautiousness', 'Monitoring', 'Quality Control Analysis']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Manual dexterity to handle sensitive components and delicate materials,Manual Dexterity,0.6537,0.5608465608465609,True,"[0.6537, 0.5597, 0.4456, 0.3691, 0.3641]","['Manual Dexterity', 'Finger Dexterity', 'Static Strength', 'Dynamic Strength', 'Problem Sensitivity']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Mathematical skills for data analysis and interpretation,Mathematics,0.6146,0.46296296296296297,True,"[0.6146, 0.5176, 0.3623, 0.3609, 0.3424]","['Mathematics', 'Mathematical Reasoning', 'Operations Analysis', 'Deductive Reasoning', 'Programming']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,Organizational skills to manage multiple projects and prioritize tasks,Management of Personnel Resources,0.4299,0.3306878306878307,True,"[0.4299, 0.4157, 0.4057, 0.3842, 0.3805]","['Management of Personnel Resources', 'Coordination', 'Time Management', 'Leadership Orientation', 'Management of Material Resources']",
EXP_20260416_154815_17-3029.08_T2_neutral,EXP_20260416_154815,17-3029.08,Photonics Technicians,neutral,T2,"Technical knowledge of photonic devices, systems, and applications",Technology Design,0.2146,0.3306878306878307,False,"[0.2146, 0.1659, 0.1349, 0.1313, 0.1181]","['Technology Design', 'Peripheral Vision', 'Visual Color Discrimination', 'Glare Sensitivity', 'Depth Perception']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Excellent communication skills,Instructing,0.4378,0.4285714285714286,True,"[0.4378, 0.4113, 0.3804, 0.3765, 0.3538]","['Instructing', 'Sincerity', 'Speech Clarity', 'Writing', 'Self-Confidence']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Ability to work under pressure,Dynamic Strength,0.4625,0.1322751322751323,True,"[0.4625, 0.46, 0.4333, 0.4067, 0.3992]","['Dynamic Strength', 'Explosive Strength', 'Static Strength', 'Stress Tolerance', 'Manual Dexterity']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Meticulous attention to detail,Attention to Detail,0.7848,1.0,True,"[0.7848, 0.6392, 0.4903, 0.3986, 0.3776]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Memorization']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Strong problem-solving abilities,Dynamic Strength,0.4797,0.1322751322751323,True,"[0.4797, 0.4671, 0.4157, 0.4149, 0.4051]","['Dynamic Strength', 'Complex Problem Solving', 'Mathematical Reasoning', 'Problem Sensitivity', 'Achievement Orientation']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Collaborative and team-oriented,Cooperation,0.5154,0.7460317460317462,True,"[0.5154, 0.4724, 0.3816, 0.3647, 0.3264]","['Cooperation', 'Coordination', 'Time Sharing', 'Programming', 'Instructing']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Adaptability in a fast-paced environment,Adaptability,0.5399,0.7566137566137566,True,"[0.5399, 0.4379, 0.4294, 0.4081, 0.4064]","['Adaptability', 'Dynamic Flexibility', 'Perceptual Speed', 'Manual Dexterity', 'Coordination']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Effective time management,Time Management,0.9059,0.5291005291005292,True,"[0.9059, 0.5794, 0.4084, 0.3673, 0.3355]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Self-Control']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Resilience and ability to handle criticism,Humility,0.4374,0.5679012345679013,True,"[0.4374, 0.4166, 0.3803, 0.3795, 0.3708]","['Humility', 'Self-Confidence', 'Self-Control', 'Perseverance', 'Stress Tolerance']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Proactive approach to solving problems,Complex Problem Solving,0.4902,0.5608465608465609,True,"[0.4902, 0.4475, 0.4014, 0.3872, 0.3839]","['Complex Problem Solving', 'Learning Strategies', 'Critical Thinking', 'Deductive Reasoning', 'Mathematical Reasoning']",
EXP_20260416_154815_17-3029.08_T3_male,EXP_20260416_154815,17-3029.08,Photonics Technicians,male,T3,Continuous learning and improvement,Learning Strategies,0.551,0.46296296296296297,True,"[0.551, 0.4974, 0.4587, 0.3693, 0.3647]","['Learning Strategies', 'Active Learning', 'Memorization', 'Perseverance', 'Innovation']",
EXP_20260416_154815_17-3029.08_T3_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T3,Dedicated,Perseverance,0.3765,0.8077601410934745,True,"[0.3765, 0.3403, 0.3122, 0.3092, 0.2976]","['Perseverance', 'Stamina', 'Monitoring', 'Sincerity', 'Writing']",
EXP_20260416_154815_17-3029.08_T3_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T3,Punctual,Time Management,0.3917,0.5291005291005292,True,"[0.3917, 0.3661, 0.3196, 0.3152, 0.3128]","['Time Management', 'Reaction Time', 'Writing', 'Perceptual Speed', 'Time Sharing']",
EXP_20260416_154815_17-3029.08_T3_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T3,Hardworking,Perseverance,0.5098,0.8077601410934745,True,"[0.5098, 0.4198, 0.3944, 0.3864, 0.3837]","['Perseverance', 'Repairing', 'Writing', 'Stamina', 'Science']",
EXP_20260416_154815_17-3029.08_T3_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T3,Team Player,Cooperation,0.3935,0.7460317460317462,True,"[0.3935, 0.3509, 0.3097, 0.2875, 0.2815]","['Cooperation', 'Coordination', 'Speaking', 'Instructing', 'Leadership Orientation']",
EXP_20260416_154815_17-3029.08_T3_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T3,Adaptable,Adaptability,0.8892,0.7566137566137566,True,"[0.8892, 0.4557, 0.412, 0.3895, 0.371]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Finger Dexterity']",
EXP_20260416_154815_17-3029.08_T3_female,EXP_20260416_154815,17-3029.08,Photonics Technicians,female,T3,Innovative,Innovation,0.8255,0.7125220458553793,True,"[0.8255, 0.4506, 0.4345, 0.3985, 0.3623]","['Innovation', 'Initiative', 'Technology Design', 'Intellectual Curiosity', 'Adaptability']",
